customer_id,customer_name,email,city,state,created_date,load_type
CUSTD2026050200103,Ethan Grover,rlal@example.com,Panihati,Madhya Pradesh,2026-05-02,DELTA
CUSTD2026050200104,Omya Upadhyay,esant@example.net,Pali,Meghalaya,2026-05-02,DELTA
CUSTD2026050200105,Libni Varkey,ahayer@example.org,Tiruppur,Haryana,2026-05-02,DELTA
CUSTD2026050200106,Vinaya Deshmukh,sethiaarav@example.org,Karawal Nagar,Bihar,2026-05-02,DELTA
CUSTD2026050200107,Ekavir Minhas,girindra85@example.org,Jaunpur,Kerala,2026-05-02,DELTA
CUSTD2026050200108,Jatin Sagar,joshibarkha@example.net,Jalgaon,Madhya Pradesh,2026-05-02,DELTA
CUSTD2026050200109,Omya Varma,nakulthaker@example.com,Sambhal,Assam,2026-05-02,DELTA
CUSTD2026050200110,Frado Apte,eraja@example.net,Srikakulam,Goa,2026-05-02,DELTA
CUSTD2026050200111,Nakul Nazareth,mwable@example.org,Varanasi,Maharashtra,2026-05-02,DELTA
CUSTD2026050200112,Rayaan Bhakta,bhavikasubramanian@example.net,Vijayawada,Goa,2026-05-02,DELTA
CUSTD2026050200113,Laksh Singh,aryandewan@example.org,Chapra,Uttarakhand,2026-05-02,DELTA
CUSTD2026050200114,Gunbir Dewan,balendrashetty@example.org,Thiruvananthapuram,Arunachal Pradesh,2026-05-02,DELTA
CUSTD2026050200115,Xavier Prabhu,tristankapur@example.net,Jabalpur,Bihar,2026-05-02,DELTA
CUSTD2026050200116,Wridesh Tank,ikohli@example.net,Madanapalle,Goa,2026-05-02,DELTA
CUSTD2026050200117,Upadhriti Ramakrishnan,kwalla@example.org,Chennai,Rajasthan,2026-05-02,DELTA
CUSTD2026050200118,Qabil De,vreddy@example.org,Rohtak,Sikkim,2026-05-02,DELTA
CUSTD2026050200119,Yashodhara Puri,tripti43@example.org,Bhatpara,Uttarakhand,2026-05-02,DELTA
CUSTD2026050200120,Lavanya Wable,morechanchal@example.net,Dharmavaram,Mizoram,2026-05-02,DELTA
CUSTD2026050200121,Lohit Bedi,yoshitabuch@example.org,Hyderabad,Tripura,2026-05-02,DELTA
CUSTD2026050200122,Zarna Magar,tejasdar@example.com,Adoni,Tamil Nadu,2026-05-02,DELTA
CUSTD2026050200123,Faqid Sarma,mkrish@example.org,Mumbai,Manipur,2026-05-02,DELTA
CUSTD2026050200124,Harinakshi Bera,barkha32@example.com,Gudivada,Goa,2026-05-02,DELTA
CUSTD2026050200125,Lucky Venkatesh,aishani16@example.org,Guntakal,Gujarat,2026-05-02,DELTA
CUSTD2026050200126,Praneel Mahajan,venkateshganga@example.org,Muzaffarpur,Chhattisgarh,2026-05-02,DELTA
CUSTD2026050200127,Yashawini Chawla,vrishtiatwal@example.net,Karawal Nagar,Tamil Nadu,2026-05-02,DELTA
CUSTD2026050200128,Faraj Barad,vamakshiroy@example.org,Vijayanagaram,West Bengal,2026-05-02,DELTA
CUSTD2026050200129,Amrita Das,kabir58@example.org,Gwalior,Uttar Pradesh,2026-05-02,DELTA
CUSTD2026050200130,Vivaan Murty,evarughese@example.org,Ichalkaranji,Uttar Pradesh,2026-05-02,DELTA
CUSTD2026050200131,Radha Roy,varenya13@example.org,Salem,Tripura,2026-05-02,DELTA
CUSTD2026050200132,Pranav Chaudhuri,harita11@example.net,Hajipur,Assam,2026-05-02,DELTA
CUSTD2026050200133,Chatresh Chandra,leena02@example.org,Kulti,Karnataka,2026-05-02,DELTA
CUSTD2026050200134,Yashodhara Gaba,chatterjeeanika@example.org,Kolhapur,Tamil Nadu,2026-05-02,DELTA
CUSTD2026050200135,Gayathri Sanghvi,finnrastogi@example.com,Tenali,Arunachal Pradesh,2026-05-02,DELTA
CUSTD2026050200136,Sneha Chandran,dgole@example.net,Bhind,Mizoram,2026-05-02,DELTA
CUSTD2026050200137,Gaurav Bose,victormohanty@example.com,Ranchi,Kerala,2026-05-02,DELTA
CUSTD2026050200138,Advik Kumer,akaul@example.net,Udaipur,Mizoram,2026-05-02,DELTA
CUSTD2026050200139,Girindra Kale,brarchanchal@example.net,Bijapur,Rajasthan,2026-05-02,DELTA
CUSTD2026050200140,Charvi Kaur,mahalchakrika@example.com,Tezpur,Manipur,2026-05-02,DELTA
CUSTD2026050200141,Manan Narang,tkant@example.net,Jaipur,Assam,2026-05-02,DELTA
CUSTD2026050200142,Oni Vora,yatinmalhotra@example.com,Ghaziabad,Himachal Pradesh,2026-05-02,DELTA
CUSTD2026050200143,Januja Chakraborty,horacaleb@example.org,Mango,Tripura,2026-05-02,DELTA
CUSTD2026050200144,Madhavi Bobal,yagrawal@example.net,Munger,Sikkim,2026-05-02,DELTA
CUSTD2026050200145,Amrita Sachdev,krishna09@example.net,Cuttack,Mizoram,2026-05-02,DELTA
CUSTD2026050200146,Ekavir Vala,warriorlopa@example.net,Mahbubnagar,Chhattisgarh,2026-05-02,DELTA
CUSTD2026050200147,Avni Kumar,daksh55@example.com,Tirupati,Meghalaya,2026-05-02,DELTA
CUSTD2026050200148,Onveer Butala,nimrathayre@example.net,Jamnagar,Andhra Pradesh,2026-05-02,DELTA
CUSTD2026050200149,Nikita Amble,chaitaly17@example.net,Jammu,Assam,2026-05-02,DELTA
CUSTD2026050200150,Dev Sarna,ramakrishnanpallavi@example.net,Latur,Uttarakhand,2026-05-02,DELTA
CUSTD2026050200151,Krish Chaudhry,tanveer58@example.com,Farrukhabad,Meghalaya,2026-05-02,DELTA
CUSTD2026050200152,Jasmit Shan,duttomaja@example.com,Sri Ganganagar,Madhya Pradesh,2026-05-02,DELTA
CUSTD2026050200153,Harrison Sangha,megha66@example.com,Thanjavur,Manipur,2026-05-02,DELTA
CUSTD2026050200154,Fiyaz Dani,balvantalwar@example.org,Nagaon,Tamil Nadu,2026-05-02,DELTA
CUSTD2026050200155,Geetika Vyas,jhalaksami@example.com,Alappuzha,Goa,2026-05-02,DELTA
CUSTD2026050200156,Harinakshi Devan,triveni61@example.com,Patiala,Gujarat,2026-05-02,DELTA
CUSTD2026050200157,Yochana Kuruvilla,vartyomisha@example.org,Hazaribagh,Telangana,2026-05-02,DELTA
CUSTD2026050200158,Advaith Krishnan,atidhillon@example.org,Panvel,Kerala,2026-05-02,DELTA
CUSTD2026050200159,Kalpit Dasgupta,bhattacharyyawridesh@example.org,Bangalore,Odisha,2026-05-02,DELTA
CUSTD2026050200160,Avni Amble,kotavrishti@example.com,Begusarai,Jharkhand,2026-05-02,DELTA
CUSTD2026050200161,Hitesh Modi,norirachita@example.com,Siliguri,Uttarakhand,2026-05-02,DELTA
CUSTD2026050200162,Shivani Suresh,batraekta@example.net,Asansol,Sikkim,2026-05-02,DELTA
CUSTD2026050200163,Abhimanyu Madan,zhans@example.net,Hindupur,Tripura,2026-05-02,DELTA
CUSTD2026050200164,Zaitra Hans,hloke@example.net,Nadiad,Chhattisgarh,2026-05-02,DELTA
CUSTD2026050200165,Oeshi Buch,yhari@example.com,Jabalpur,Manipur,2026-05-02,DELTA
CUSTD2026050200166,Eesha Goyal,rmistry@example.org,Navi Mumbai,Kerala,2026-05-02,DELTA
CUSTD2026050200167,Turvi Zacharia,lankagopal@example.net,Rampur,Karnataka,2026-05-02,DELTA
CUSTD2026050200168,Sai Sodhi,pathakbalvan@example.net,Naihati,Karnataka,2026-05-02,DELTA
CUSTD2026050200169,Ekanta Sani,alkamerchant@example.net,Tinsukia,Telangana,2026-05-02,DELTA
CUSTD2026050200170,Riya Varty,aryan13@example.net,Gangtok,Gujarat,2026-05-02,DELTA
CUSTD2026050200171,David Sarma,faris42@example.org,New Delhi,Himachal Pradesh,2026-05-02,DELTA
CUSTD2026050200172,Siddharth Ghosh,mukhopadhyayanay@example.com,Belgaum,Jharkhand,2026-05-02,DELTA
CUSTD2026050200173,Rajeshri Hayre,ria23@example.com,Ongole,Haryana,2026-05-02,DELTA
CUSTD2026050200174,Champak Thaker,khuranadamini@example.com,Tirupati,Madhya Pradesh,2026-05-02,DELTA
CUSTD2026050200175,Yuvraj Gokhale,basakekanta@example.com,Kishanganj,Maharashtra,2026-05-02,DELTA
CUSTD2026050200176,Vidhi Sharma,daksheshsodhi@example.net,Chapra,Punjab,2026-05-02,DELTA
CUSTD2026050200177,Xiti Mallick,asehgal@example.org,Surat,Punjab,2026-05-02,DELTA
CUSTD2026050200178,Jacob Chanda,kaleindali@example.com,Imphal,Meghalaya,2026-05-02,DELTA
CUSTD2026050200179,Kiaan Biswas,bandilucky@example.net,Sri Ganganagar,Manipur,2026-05-02,DELTA
CUSTD2026050200180,Kashvi Bajaj,bhaktaaahana@example.com,Srinagar,Kerala,2026-05-02,DELTA
CUSTD2026050200181,Lavanya Khanna,prasadsaumya@example.org,Serampore,Maharashtra,2026-05-02,DELTA
CUSTD2026050200182,Rachit Bains,ishaanseshadri@example.com,Kishanganj,Gujarat,2026-05-02,DELTA
CUSTD2026050200183,Ekani Hari,hbalakrishnan@example.net,Morena,Tamil Nadu,2026-05-02,DELTA
CUSTD2026050200184,Ayush Shan,aayushkalita@example.org,Kadapa,Punjab,2026-05-02,DELTA
CUSTD2026050200185,Lohit Karan,xsubramaniam@example.com,Fatehpur,Punjab,2026-05-02,DELTA
CUSTD2026050200186,Keya Rama,samarth24@example.org,Dibrugarh,Jharkhand,2026-05-02,DELTA
CUSTD2026050200187,Omya Trivedi,surridhi@example.com,Baranagar,Maharashtra,2026-05-02,DELTA
CUSTD2026050200188,Hamsini Sarna,meera45@example.org,Bally,Chhattisgarh,2026-05-02,DELTA
CUSTD2026050200189,Wyatt Lanka,ryohannan@example.org,Mysore,Madhya Pradesh,2026-05-02,DELTA
CUSTD2026050200190,Maanas Goswami,ujohal@example.org,Jamalpur,Manipur,2026-05-02,DELTA
CUSTD2026050200191,Maya Khosla,ekansh44@example.net,Shivpuri,Manipur,2026-05-02,DELTA
CUSTD2026050200192,Sai Reddy,sanayabrahmbhatt@example.org,Jabalpur,Mizoram,2026-05-02,DELTA
CUSTD2026050200193,Praneel Tank,dsahota@example.com,Bahraich,Sikkim,2026-05-02,DELTA
CUSTD2026050200194,Owen Andra,azaan57@example.net,Sambhal,Goa,2026-05-02,DELTA
CUSTD2026050200195,Ekaraj Ravel,adwetaray@example.com,Katihar,Telangana,2026-05-02,DELTA
CUSTD2026050200196,Eesha Comar,viraj12@example.org,Madurai,Sikkim,2026-05-02,DELTA
CUSTD2026050200197,Jeremiah Thaker,ibatta@example.net,Danapur,Maharashtra,2026-05-02,DELTA
CUSTD2026050200198,Hritik Kulkarni,zrout@example.org,Shimla,Andhra Pradesh,2026-05-02,DELTA
CUSTD2026050200199,Warjas Sachdeva,gbansal@example.net,Uluberia,Tamil Nadu,2026-05-02,DELTA
CUSTD2026050200200,Qarin Ram,faras24@example.com,Thanjavur,Chhattisgarh,2026-05-02,DELTA
CUSTD2026050200201,Vedika Sethi,edhithacontractor@example.com,Kolhapur,Andhra Pradesh,2026-05-02,DELTA
CUSTD2026050200202,Nathan Sheth,butalatanish@example.net,Orai,Arunachal Pradesh,2026-05-02,DELTA
CUSTD2026050200203,Luke Butala,zilmil00@example.net,Mango,Sikkim,2026-05-02,DELTA
CUSTD2026050200204,Gaurangi Parsa,psunder@example.com,Jalgaon,Nagaland,2026-05-02,DELTA
CUSTD2026050200205,Veer Bir,joshuabhatti@example.net,Vijayanagaram,Madhya Pradesh,2026-05-02,DELTA
CUSTD2026050200206,Zansi Kothari,yochana08@example.com,Ghaziabad,Mizoram,2026-05-02,DELTA
CUSTD2026050200207,Samuel Devi,gmutti@example.com,Purnia,Chhattisgarh,2026-05-02,DELTA
CUSTD2026050200208,Hredhaan Gupta,obera@example.org,Dewas,Madhya Pradesh,2026-05-02,DELTA
CUSTD2026050200209,Ijaya Balakrishnan,raghavanmohini@example.org,Bhind,Mizoram,2026-05-02,DELTA
CUSTD2026050200210,Chatura Saha,pavanimannan@example.com,Ambala,Nagaland,2026-05-02,DELTA
CUSTD2026050200211,Peter Loyal,charita63@example.org,Bettiah,Sikkim,2026-05-02,DELTA
CUSTD2026050200212,Logan Basak,taramohan@example.net,Tezpur,Uttarakhand,2026-05-02,DELTA
CUSTD2026050200213,Zaitra Chanda,dharlakshit@example.org,Srinagar,Karnataka,2026-05-02,DELTA
CUSTD2026050200214,Lakshit Tripathi,farhan36@example.net,Patna,Karnataka,2026-05-02,DELTA
CUSTD2026050200215,Hritik Rama,noah37@example.org,Siwan,West Bengal,2026-05-02,DELTA
CUSTD2026050200216,Wishi Soni,faras90@example.org,Belgaum,Goa,2026-05-02,DELTA
CUSTD2026050200217,Avi Soni,bhavinishetty@example.net,Mathura,Goa,2026-05-02,DELTA
CUSTD2026050200218,Unni Kunda,pahal43@example.org,Dhule,Chhattisgarh,2026-05-02,DELTA
CUSTD2026050200219,Vincent Pandya,xavier76@example.com,Pimpri-Chinchwad,Telangana,2026-05-02,DELTA
CUSTD2026050200220,Hemal Yogi,farassami@example.net,Mau,Punjab,2026-05-02,DELTA
CUSTD2026050200221,Manthan Devi,samesh12@example.net,Jalgaon,Kerala,2026-05-02,DELTA
CUSTD2026050200222,Yachana Thaker,omjha@example.org,Tinsukia,Bihar,2026-05-02,DELTA
CUSTD2026050200223,Indrajit Datta,unni06@example.com,Berhampore,Meghalaya,2026-05-02,DELTA
CUSTD2026050200224,Charita Kulkarni,charita75@example.net,Coimbatore,Bihar,2026-05-02,DELTA
CUSTD2026050200225,Imaran Prakash,fvyas@example.org,Kalyan-Dombivli,Chhattisgarh,2026-05-02,DELTA
CUSTD2026050200226,Nakul Ram,edhitha96@example.org,Purnia,Mizoram,2026-05-02,DELTA
CUSTD2026050200227,Kamya Varghese,hardikarora@example.net,Nellore,West Bengal,2026-05-02,DELTA
CUSTD2026050200228,Hemani Thakur,ydeshmukh@example.org,Bhalswa Jahangir Pur,Kerala,2026-05-02,DELTA
CUSTD2026050200229,Rachit Swaminathan,dubeylopa@example.com,Bhubaneswar,Telangana,2026-05-02,DELTA
CUSTD2026050200230,Oscar Keer,hgaba@example.net,Unnao,Haryana,2026-05-02,DELTA
CUSTD2026050200231,Oeshi Mohanty,ybarman@example.net,Adoni,Tamil Nadu,2026-05-02,DELTA
CUSTD2026050200232,Jackson Ravel,thomas35@example.com,Maheshtala,Odisha,2026-05-02,DELTA
CUSTD2026050200233,Avi Gera,brahmbhattjai@example.net,Kolkata,Sikkim,2026-05-02,DELTA
CUSTD2026050200234,Aayush Baria,praneeldatta@example.org,Noida,Chhattisgarh,2026-05-02,DELTA
CUSTD2026050200235,Brijesh Keer,leela08@example.net,Jalna,Maharashtra,2026-05-02,DELTA
CUSTD2026050200236,Ekavir Sekhon,aurorageorge@example.com,Jorhat,Goa,2026-05-02,DELTA
CUSTD2026050200237,Udyati Pandey,daravidhi@example.org,Katni,Maharashtra,2026-05-02,DELTA
CUSTD2026050200238,Dalbir Rau,turvi60@example.org,Thiruvananthapuram,Bihar,2026-05-02,DELTA
CUSTD2026050200239,Anmol Khare,chatresh24@example.com,Singrauli,Uttarakhand,2026-05-02,DELTA
CUSTD2026050200240,Jonathan Sheth,pallamohammed@example.com,Purnia,Punjab,2026-05-02,DELTA
CUSTD2026050200241,Dipta Sankar,lakshmi86@example.com,Sikar,Tripura,2026-05-02,DELTA
CUSTD2026050200242,Nisha Dar,noah84@example.org,Kolkata,Uttarakhand,2026-05-02,DELTA
CUSTD2026050200243,Imaran Kakar,mlall@example.com,Unnao,Telangana,2026-05-02,DELTA
CUSTD2026050200244,Anay Soman,yashicagokhale@example.org,Siliguri,Karnataka,2026-05-02,DELTA
CUSTD2026050200245,Udant Srivastava,pgala@example.net,Bhagalpur,Telangana,2026-05-02,DELTA
CUSTD2026050200246,Amruta Narayan,daliahema@example.com,Chittoor,Meghalaya,2026-05-02,DELTA
CUSTD2026050200247,Jyoti Shenoy,fsarkar@example.org,Vadodara,Andhra Pradesh,2026-05-02,DELTA
CUSTD2026050200248,Gabriel Das,pgaba@example.net,Panchkula,Punjab,2026-05-02,DELTA
CUSTD2026050200249,Tanveer Jhaveri,yashoda91@example.com,Warangal,Madhya Pradesh,2026-05-02,DELTA
CUSTD2026050200250,Umang Chadha,idika58@example.org,Ambala,Meghalaya,2026-05-02,DELTA
CUSTD2026050200251,Wishi Nigam,gnarasimhan@example.net,Bhubaneswar,Mizoram,2026-05-02,DELTA
CUSTD2026050200252,Laban Hans,qbhagat@example.net,Panipat,Himachal Pradesh,2026-05-02,DELTA
CUSTD2026050200253,Ekaja Babu,horagagan@example.org,Bihar Sharif,West Bengal,2026-05-02,DELTA
