customer_id,customer_name,email,city,state,created_date,load_type
CUSTD2026050400100,Yoshita Aggarwal,krishnangautam@example.com,Dehradun,Rajasthan,2026-05-04,DELTA
CUSTD2026050400101,Devika Mitra,anandaishani@example.org,Ajmer,Andhra Pradesh,2026-05-04,DELTA
CUSTD2026050400102,Lila Patla,sghosh@example.net,Rajahmundry,Himachal Pradesh,2026-05-04,DELTA
CUSTD2026050400103,Ekalinga Karnik,oliver11@example.com,Ichalkaranji,Madhya Pradesh,2026-05-04,DELTA
CUSTD2026050400104,Divya Sur,omkaarnadig@example.org,Moradabad,Karnataka,2026-05-04,DELTA
CUSTD2026050400105,Ekaraj Shan,gabrielgoel@example.com,Jalgaon,Bihar,2026-05-04,DELTA
CUSTD2026050400106,Mitesh Krishnan,hrastogi@example.com,Nashik,Haryana,2026-05-04,DELTA
CUSTD2026050400107,Samarth Barad,natarajanleela@example.net,Amravati,West Bengal,2026-05-04,DELTA
CUSTD2026050400108,Nachiket Suri,anikabhalla@example.com,Ozhukarai,Himachal Pradesh,2026-05-04,DELTA
CUSTD2026050400109,Utkarsh Gopal,thari@example.net,Kota,Uttar Pradesh,2026-05-04,DELTA
CUSTD2026050400110,Christopher Deep,yaminijaggi@example.org,Ulhasnagar,Assam,2026-05-04,DELTA
CUSTD2026050400111,Samuel Shetty,kulkarniekanta@example.net,Thrissur,Rajasthan,2026-05-04,DELTA
CUSTD2026050400112,Amol Taneja,chanchalhari@example.org,Kolhapur,Mizoram,2026-05-04,DELTA
CUSTD2026050400113,Raghav Mahal,jatin29@example.com,Srikakulam,Manipur,2026-05-04,DELTA
CUSTD2026050400114,Gautami Nath,ntata@example.net,Jamshedpur,Madhya Pradesh,2026-05-04,DELTA
CUSTD2026050400115,Mohammed Solanki,uhayre@example.net,Deoghar,Manipur,2026-05-04,DELTA
CUSTD2026050400116,Janaki Ramanathan,deolchristopher@example.com,Ratlam,Uttar Pradesh,2026-05-04,DELTA
CUSTD2026050400117,Jeet Cheema,narulasimon@example.org,Bhubaneswar,Karnataka,2026-05-04,DELTA
CUSTD2026050400118,Mahika Sodhi,sachi13@example.com,Raipur,Uttarakhand,2026-05-04,DELTA
CUSTD2026050400119,Manan Yadav,anandanamika@example.org,Suryapet,Rajasthan,2026-05-04,DELTA
CUSTD2026050400120,Pratyush Kulkarni,uratta@example.net,Ramagundam,Kerala,2026-05-04,DELTA
CUSTD2026050400121,Yachana Naik,advika88@example.com,Munger,Odisha,2026-05-04,DELTA
CUSTD2026050400122,Damini Khosla,hvarma@example.net,Tinsukia,West Bengal,2026-05-04,DELTA
CUSTD2026050400123,Ati Agarwal,jbarad@example.com,Aurangabad,Rajasthan,2026-05-04,DELTA
CUSTD2026050400124,Damyanti Bava,kevin19@example.net,Gaya,Andhra Pradesh,2026-05-04,DELTA
CUSTD2026050400125,Udyati Tara,charanwalia@example.net,Ozhukarai,Haryana,2026-05-04,DELTA
CUSTD2026050400126,Nicholas Kannan,samakshram@example.com,Ghaziabad,Kerala,2026-05-04,DELTA
CUSTD2026050400127,Wakeeta Deshpande,vivaan84@example.org,Sultan Pur Majra,Odisha,2026-05-04,DELTA
CUSTD2026050400128,Udarsh Dhar,thomas32@example.net,Saharsa,Tripura,2026-05-04,DELTA
CUSTD2026050400129,Anay Modi,samiorinder@example.com,Belgaum,Chhattisgarh,2026-05-04,DELTA
CUSTD2026050400130,Kabir Choudhury,nandacharvi@example.net,Tirupati,Rajasthan,2026-05-04,DELTA
CUSTD2026050400131,Alexander Dhingra,nikita10@example.net,Pali,Uttarakhand,2026-05-04,DELTA
CUSTD2026050400132,Aarush Talwar,koshyvasatika@example.com,Ahmednagar,Andhra Pradesh,2026-05-04,DELTA
CUSTD2026050400133,Girish Mitter,canne@example.org,Malegaon,Arunachal Pradesh,2026-05-04,DELTA
CUSTD2026050400134,Balveer Kohli,chanchalandra@example.com,Jaipur,Bihar,2026-05-04,DELTA
CUSTD2026050400135,Faqid Saxena,panini34@example.org,Coimbatore,Himachal Pradesh,2026-05-04,DELTA
CUSTD2026050400136,Janya Bali,dugaramol@example.com,Gwalior,Goa,2026-05-04,DELTA
CUSTD2026050400137,Pavani Sangha,wsarna@example.com,Silchar,Punjab,2026-05-04,DELTA
CUSTD2026050400138,Lavanya Khurana,matthewbanerjee@example.net,Nagaon,Telangana,2026-05-04,DELTA
CUSTD2026050400139,Niharika Tripathi,rayaan19@example.net,Loni,Meghalaya,2026-05-04,DELTA
CUSTD2026050400140,Ekalinga Modi,gchowdhury@example.com,Ujjain,Meghalaya,2026-05-04,DELTA
CUSTD2026050400141,Kai Lata,ishenoy@example.org,Farrukhabad,Tamil Nadu,2026-05-04,DELTA
CUSTD2026050400142,Ati Dugar,ayush88@example.net,Patiala,Chhattisgarh,2026-05-04,DELTA
CUSTD2026050400143,Rushil Roy,tmody@example.net,Pallavaram,Gujarat,2026-05-04,DELTA
CUSTD2026050400144,Zaid Swamy,aadhyagala@example.net,Chandigarh,Haryana,2026-05-04,DELTA
CUSTD2026050400145,Lakshit Mohan,ramaswamyekbal@example.net,Srikakulam,Rajasthan,2026-05-04,DELTA
CUSTD2026050400146,Netra Bahri,meghana92@example.com,Uluberia,Andhra Pradesh,2026-05-04,DELTA
CUSTD2026050400147,Niharika Parmer,lavanyachacko@example.com,Kollam,Himachal Pradesh,2026-05-04,DELTA
CUSTD2026050400148,Ekavir Dugal,champak25@example.com,Gwalior,Punjab,2026-05-04,DELTA
CUSTD2026050400149,Anamika Soman,tbatta@example.net,Howrah,Jharkhand,2026-05-04,DELTA
CUSTD2026050400150,Amaira Chopra,madhav65@example.com,Bhusawal,Assam,2026-05-04,DELTA
CUSTD2026050400151,Christopher Kunda,pmishra@example.org,Bahraich,Goa,2026-05-04,DELTA
CUSTD2026050400152,Ubika Ramaswamy,wanne@example.net,Madurai,Uttarakhand,2026-05-04,DELTA
CUSTD2026050400153,Vasana Wadhwa,turvimander@example.com,Nadiad,Uttar Pradesh,2026-05-04,DELTA
CUSTD2026050400154,Waida Sodhi,tgoyal@example.net,Bardhaman,Goa,2026-05-04,DELTA
CUSTD2026050400155,Yashvi Muni,godavyanjana@example.net,Aligarh,Chhattisgarh,2026-05-04,DELTA
CUSTD2026050400156,Pooja Cherian,atishenoy@example.com,Dibrugarh,Assam,2026-05-04,DELTA
CUSTD2026050400157,Baljiwan Ray,goeltara@example.com,Mysore,Telangana,2026-05-04,DELTA
CUSTD2026050400158,Chaitaly Bansal,msodhi@example.org,Saharsa,Madhya Pradesh,2026-05-04,DELTA
CUSTD2026050400159,Ekbal Balan,rdutta@example.com,Munger,Kerala,2026-05-04,DELTA
CUSTD2026050400160,Rishi Wason,enadig@example.org,Naihati,Himachal Pradesh,2026-05-04,DELTA
CUSTD2026050400161,Isha Dave,suleyachana@example.com,Madhyamgram,Tripura,2026-05-04,DELTA
CUSTD2026050400162,Abhimanyu Comar,iprashad@example.org,Mathura,Gujarat,2026-05-04,DELTA
CUSTD2026050400163,Jeremiah Swamy,rattakamya@example.org,Dhule,Uttar Pradesh,2026-05-04,DELTA
CUSTD2026050400164,Ganga Ram,sakshamnarang@example.com,Ambarnath,Rajasthan,2026-05-04,DELTA
CUSTD2026050400165,Nicholas Bahl,jagvi89@example.com,Suryapet,Kerala,2026-05-04,DELTA
CUSTD2026050400166,Lakshit Mannan,noribalveer@example.org,Satna,Uttar Pradesh,2026-05-04,DELTA
CUSTD2026050400167,Anthony Rastogi,areddy@example.com,Adoni,Karnataka,2026-05-04,DELTA
CUSTD2026050400168,Advika Kakar,nayaryasti@example.org,Bhatpara,Kerala,2026-05-04,DELTA
CUSTD2026050400169,Daksh Ganguly,chhabranisha@example.net,Sambhal,Sikkim,2026-05-04,DELTA
CUSTD2026050400170,Naveen Yohannan,girikkurian@example.net,Etawah,Maharashtra,2026-05-04,DELTA
CUSTD2026050400171,Vasatika Choudhry,aarna83@example.com,Coimbatore,Karnataka,2026-05-04,DELTA
CUSTD2026050400172,Thomas Kapadia,wrama@example.net,Anantapuram,Odisha,2026-05-04,DELTA
CUSTD2026050400173,Barkha Shukla,veer03@example.com,Chinsurah,Manipur,2026-05-04,DELTA
CUSTD2026050400174,Harita Randhawa,gbhattacharyya@example.com,Silchar,Nagaland,2026-05-04,DELTA
CUSTD2026050400175,Nilima Aggarwal,qmohanty@example.org,Bahraich,Mizoram,2026-05-04,DELTA
CUSTD2026050400176,Priya Sahni,borraurishilla@example.net,Eluru,West Bengal,2026-05-04,DELTA
CUSTD2026050400177,Bhavani Sinha,anaysethi@example.com,Jalgaon,Manipur,2026-05-04,DELTA
CUSTD2026050400178,Krish Taneja,advikchoudhury@example.net,Bhimavaram,Jharkhand,2026-05-04,DELTA
CUSTD2026050400179,Kashish Dua,somanbrinda@example.com,Satara,Nagaland,2026-05-04,DELTA
CUSTD2026050400180,Rohan Sampath,chavvi38@example.org,Nagaon,Himachal Pradesh,2026-05-04,DELTA
CUSTD2026050400181,Chavvi Prakash,wpandya@example.net,Thiruvananthapuram,Nagaland,2026-05-04,DELTA
CUSTD2026050400182,Hema Samra,psingh@example.org,Hapur,Maharashtra,2026-05-04,DELTA
CUSTD2026050400183,Raghav Bail,utkarshedwin@example.com,Thrissur,Punjab,2026-05-04,DELTA
CUSTD2026050400184,Meera Mander,xjhaveri@example.net,Singrauli,Mizoram,2026-05-04,DELTA
CUSTD2026050400185,Leela Peri,fmerchant@example.org,Ongole,Kerala,2026-05-04,DELTA
CUSTD2026050400186,Amaira Barad,ochokshi@example.net,Hapur,Bihar,2026-05-04,DELTA
CUSTD2026050400187,Vedika Mutti,zkamdar@example.com,Howrah,Maharashtra,2026-05-04,DELTA
CUSTD2026050400188,Michael Dalal,chaudhurileela@example.org,Srikakulam,Maharashtra,2026-05-04,DELTA
CUSTD2026050400189,Varsha Gaba,sthaman@example.org,Akola,Uttar Pradesh,2026-05-04,DELTA
CUSTD2026050400190,Ladli Johal,eiyengar@example.net,Hazaribagh,Goa,2026-05-04,DELTA
CUSTD2026050400191,Rishi Salvi,datechakradhar@example.org,Bhalswa Jahangir Pur,Nagaland,2026-05-04,DELTA
CUSTD2026050400192,Nakul Sami,xdara@example.com,Barasat,Telangana,2026-05-04,DELTA
CUSTD2026050400193,Alexander Bora,siddharthkumer@example.net,Jalna,Assam,2026-05-04,DELTA
CUSTD2026050400194,Anya Raju,surahritik@example.com,Mumbai,Maharashtra,2026-05-04,DELTA
CUSTD2026050400195,Idika Gandhi,sai00@example.com,Dindigul,Meghalaya,2026-05-04,DELTA
CUSTD2026050400196,Gautami Gopal,maxdate@example.net,Surat,Tripura,2026-05-04,DELTA
CUSTD2026050400197,Hiral Sridhar,pmohan@example.org,Darbhanga,Chhattisgarh,2026-05-04,DELTA
CUSTD2026050400198,Fitan Tripathi,kadebhavika@example.org,Burhanpur,Telangana,2026-05-04,DELTA
CUSTD2026050400199,Oscar Bir,rbala@example.net,Erode,Mizoram,2026-05-04,DELTA
CUSTD2026050400200,Ayaan Dara,jrama@example.org,Raebareli,Meghalaya,2026-05-04,DELTA
CUSTD2026050400201,Manan Keer,lankalopa@example.net,Guna,Haryana,2026-05-04,DELTA
CUSTD2026050400202,Janya Zacharia,charniharika@example.net,Secunderabad,Nagaland,2026-05-04,DELTA
CUSTD2026050400203,Umang Sami,kgade@example.org,Tinsukia,Madhya Pradesh,2026-05-04,DELTA
CUSTD2026050400204,Ayaan Dewan,khannaansh@example.net,Nagpur,West Bengal,2026-05-04,DELTA
CUSTD2026050400205,Warinder Lad,shari@example.net,Shimoga,Madhya Pradesh,2026-05-04,DELTA
CUSTD2026050400206,Maanav Lad,amittal@example.net,Tezpur,Tamil Nadu,2026-05-04,DELTA
CUSTD2026050400207,Sarthak Mukhopadhyay,bhavani17@example.com,Haldia,West Bengal,2026-05-04,DELTA
CUSTD2026050400208,Gaurav Rao,gagankapadia@example.org,Ballia,Goa,2026-05-04,DELTA
CUSTD2026050400209,Advaith Contractor,frajagopalan@example.org,Guntur,Uttar Pradesh,2026-05-04,DELTA
CUSTD2026050400210,Manya Nori,sharafmason@example.com,Visakhapatnam,West Bengal,2026-05-04,DELTA
CUSTD2026050400211,Faqid Contractor,tanishbhatia@example.net,Gopalpur,Karnataka,2026-05-04,DELTA
CUSTD2026050400212,Megha Singhal,fitankibe@example.org,Bikaner,Tripura,2026-05-04,DELTA
CUSTD2026050400213,Gagan Pau,pallanathaniel@example.com,Bhubaneswar,Assam,2026-05-04,DELTA
CUSTD2026050400214,Meera Panchal,lswamy@example.org,Moradabad,Goa,2026-05-04,DELTA
CUSTD2026050400215,Gautami Bajwa,zaitramuni@example.org,Jalandhar,Sikkim,2026-05-04,DELTA
CUSTD2026050400216,Rachit Dutta,aishanigokhale@example.net,Rohtak,Uttar Pradesh,2026-05-04,DELTA
CUSTD2026050400217,Ayaan Ratta,wchada@example.net,Warangal,Chhattisgarh,2026-05-04,DELTA
CUSTD2026050400218,Vritti Rajan,libni18@example.org,Karnal,Uttar Pradesh,2026-05-04,DELTA
CUSTD2026050400219,Jagat Menon,patrickborde@example.org,Tirunelveli,Himachal Pradesh,2026-05-04,DELTA
CUSTD2026050400220,Krishna Bhat,faraj82@example.org,Suryapet,Maharashtra,2026-05-04,DELTA
CUSTD2026050400221,Siya Varghese,vorawarda@example.org,Mau,Haryana,2026-05-04,DELTA
CUSTD2026050400222,Riya Hayre,alkadubey@example.org,Madhyamgram,Arunachal Pradesh,2026-05-04,DELTA
CUSTD2026050400223,Raagini Patla,rachit57@example.org,Gaya,Uttar Pradesh,2026-05-04,DELTA
CUSTD2026050400224,Naksh Agarwal,qushi99@example.net,Coimbatore,Telangana,2026-05-04,DELTA
CUSTD2026050400225,Luke Chada,varshabehl@example.org,Madurai,Madhya Pradesh,2026-05-04,DELTA
CUSTD2026050400226,George Raju,fgolla@example.org,Ulhasnagar,Telangana,2026-05-04,DELTA
CUSTD2026050400227,Fariq Barad,omishaedwin@example.org,Deoghar,Gujarat,2026-05-04,DELTA
CUSTD2026050400228,Samuel Grover,chadhadaksha@example.net,Bhilai,Uttarakhand,2026-05-04,DELTA
CUSTD2026050400229,Aadhya Bhavsar,yug11@example.net,Berhampur,Arunachal Pradesh,2026-05-04,DELTA
CUSTD2026050400230,Vihaan Buch,turvidhar@example.net,Mangalore,Mizoram,2026-05-04,DELTA
CUSTD2026050400231,Triya Bora,banjeetmittal@example.org,Guna,Meghalaya,2026-05-04,DELTA
CUSTD2026050400232,Yamini Bajaj,atwalveda@example.net,Tadepalligudem,Maharashtra,2026-05-04,DELTA
CUSTD2026050400233,Nakul Sharma,mbanerjee@example.com,Jalgaon,Kerala,2026-05-04,DELTA
CUSTD2026050400234,Dominic Guha,darika13@example.org,Bhilwara,Himachal Pradesh,2026-05-04,DELTA
CUSTD2026050400235,Jairaj Parmer,avni23@example.org,Rohtak,Arunachal Pradesh,2026-05-04,DELTA
CUSTD2026050400236,Kashish Toor,garima10@example.net,Kota,Manipur,2026-05-04,DELTA
CUSTD2026050400237,Aarav Virk,imahal@example.com,Jodhpur,Karnataka,2026-05-04,DELTA
CUSTD2026050400238,Bhavna Ranganathan,senkrish@example.com,Panchkula,West Bengal,2026-05-04,DELTA
CUSTD2026050400239,Wishi Narayanan,yastidani@example.net,Raebareli,Nagaland,2026-05-04,DELTA
CUSTD2026050400240,Jyoti Gupta,anvisinha@example.net,Gorakhpur,Andhra Pradesh,2026-05-04,DELTA
CUSTD2026050400241,Prisha Dora,venkateshvarsha@example.com,Bidar,Odisha,2026-05-04,DELTA
CUSTD2026050400242,Gautam Saini,paiethan@example.com,Tadepalligudem,Bihar,2026-05-04,DELTA
CUSTD2026050400243,Wakeeta Batta,arunima51@example.net,Tumkur,Uttarakhand,2026-05-04,DELTA
CUSTD2026050400244,William Bakshi,esandal@example.net,Raipur,Meghalaya,2026-05-04,DELTA
CUSTD2026050400245,Zarna Memon,ekajaedwin@example.com,Madhyamgram,Bihar,2026-05-04,DELTA
CUSTD2026050400246,David Raja,vinaya39@example.org,Nagercoil,Gujarat,2026-05-04,DELTA
CUSTD2026050400247,Samar Edwin,sathvik59@example.net,Raipur,Haryana,2026-05-04,DELTA
CUSTD2026050400248,Upkaar Biswas,rpradhan@example.org,Sambalpur,Goa,2026-05-04,DELTA
CUSTD2026050400249,Ojasvi Kanda,ishani16@example.net,Suryapet,Mizoram,2026-05-04,DELTA
CUSTD2026050400250,Watika Solanki,wdugar@example.org,Berhampur,Odisha,2026-05-04,DELTA
CUSTD2026050400251,Jai Thakkar,lucky71@example.net,Khandwa,Karnataka,2026-05-04,DELTA
CUSTD2026050400252,Baghyawati Pant,tejas92@example.net,Surat,West Bengal,2026-05-04,DELTA
CUSTD2026050400253,Amaira Sur,tratti@example.net,Shimoga,Uttarakhand,2026-05-04,DELTA
